% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
28847 +6.203071460e-02 +6.203071460e-02 -3.281796929e+01 -3.281796929e+01 -1.2572e+00 +1.1729e+00
66262 +2.989963553e-02 +2.989963553e-02 -3.285010036e+01 -3.285010036e+01 -1.2521e+00 +1.2539e+00
% function evaluation | noise-free fitness - Fopt (-8.570000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.774492064e+01 +2.774492064e+01 +1.917492064e+01 +1.917492064e+01 +2.4039e-01 +1.4597e+00
4 +2.385974899e+01 +2.385974899e+01 +1.528974899e+01 +1.528974899e+01 -1.3486e+00 +1.0999e+00
20 +1.444949001e+01 +1.444949001e+01 +5.879490013e+00 +5.879490013e+00 -6.9674e-01 -1.4324e-01
24 +8.417261232e+00 +8.417261232e+00 -1.527387683e-01 -1.527387683e-01 +4.4832e+00 +7.0218e-01
222 +4.625421972e+00 +4.625421972e+00 -3.944578028e+00 -3.944578028e+00 +4.1347e+00 +1.3279e+00
261 +3.357687290e+00 +3.357687290e+00 -5.212312710e+00 -5.212312710e+00 +2.6330e+00 +1.7653e+00
737 +2.444083545e+00 +2.444083545e+00 -6.125916455e+00 -6.125916455e+00 +2.5763e+00 +3.1182e+00
189610 +1.168174277e+00 +1.168174277e+00 -7.401825723e+00 -7.401825723e+00 -1.1427e+00 -1.1525e+00
% function evaluation | noise-free fitness - Fopt (-1.402500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.017387674e+01 +3.017387674e+01 -1.100761233e+02 -1.100761233e+02 +2.6749e-01 -1.1252e+00
2 +1.728527306e+01 +1.728527306e+01 -1.229647269e+02 -1.229647269e+02 -1.2388e-01 -1.5641e+00
7 +9.198156960e+00 +9.198156960e+00 -1.310518430e+02 -1.310518430e+02 -1.8526e+00 -2.4218e+00
235 +6.044659179e+00 +6.044659179e+00 -1.342053408e+02 -1.342053408e+02 -2.9891e+00 -6.4188e-01
327 +3.227072603e+00 +3.227072603e+00 -1.370229274e+02 -1.370229274e+02 -2.5099e+00 -1.5872e+00
3056 +2.417626654e+00 +2.417626654e+00 -1.378323733e+02 -1.378323733e+02 -2.9076e+00 -2.8801e+00
% function evaluation | noise-free fitness - Fopt (2.817400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.141953794e+01 +2.141953794e+01 +3.031595379e+02 +3.031595379e+02 +1.6015e+00 +5.2068e-01
14 +8.580735714e+00 +8.580735714e+00 +2.903207357e+02 +2.903207357e+02 +2.4884e+00 -9.0835e-02
20 +7.431849690e-01 +7.431849690e-01 +2.824831850e+02 +2.824831850e+02 -1.1862e+00 -9.3335e-01
1009 +5.850255142e-01 +5.850255142e-01 +2.823250255e+02 +2.823250255e+02 -1.3739e+00 -1.0901e+00
1734 +3.758158571e-01 +3.758158571e-01 +2.821158159e+02 +2.821158159e+02 -1.2836e+00 -1.0007e+00
16418 +4.509735017e-02 +4.509735017e-02 +2.817850974e+02 +2.817850974e+02 -1.2516e+00 -1.2471e+00
132818 +2.109158018e-02 +2.109158018e-02 +2.817610916e+02 +2.817610916e+02 -1.2516e+00 -1.2456e+00
% function evaluation | noise-free fitness - Fopt (7.814000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.023808154e+01 +4.023808154e+01 +1.183780815e+02 +1.183780815e+02 +2.6583e+00 -1.4469e+00
3 +3.718263465e+01 +3.718263465e+01 +1.153226346e+02 +1.153226346e+02 -6.1061e-02 +1.0089e+00
7 +1.864144089e+01 +1.864144089e+01 +9.678144089e+01 +9.678144089e+01 -1.2724e+00 -1.8476e+00
14 +6.761846827e+00 +6.761846827e+00 +8.490184683e+01 +8.490184683e+01 +3.2268e+00 +3.7461e-01
31 +2.977825401e+00 +2.977825401e+00 +8.111782540e+01 +8.111782540e+01 +2.4201e+00 +3.4036e+00
903 +2.389457958e+00 +2.389457958e+00 +8.052945796e+01 +8.052945796e+01 +3.3210e+00 +2.7872e+00
% function evaluation | noise-free fitness - Fopt (-2.405100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.531323169e+01 +1.531323169e+01 -2.251967683e+02 -2.251967683e+02 +3.0777e-01 +9.0428e-01
14 +7.271424625e+00 +7.271424625e+00 -2.332385754e+02 -2.332385754e+02 -1.1148e-01 -7.3256e-01
164 +4.830193211e+00 +4.830193211e+00 -2.356798068e+02 -2.356798068e+02 +1.1808e+00 +2.0050e+00
